"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","TradeFlowName","TradeFlowCode","2018 in 1000 USD ","2019 in 1000 USD ","2020 in 1000 USD ","2021 in 1000 USD ","2022 in 1000 USD ","2023 in 1000 USD "
"H5","FIN"," Total","Finland","SUR","Suriname","Import",5,102.962,30.675,38.739,114.247,82.935,56.369
"H5","FIN"," Total","Finland","SVK","Slovak Republic","Export",6,151982.388,150031.898,190091.364,195636.317,226055.722,196338.587
"H5","FIN"," Total","Finland","SVK","Slovak Republic","Import",5,358531.175,388283.797,334282.848,394027.879,354623.459,375247.704
"H5","FIN"," Total","Finland","SVN","Slovenia","Export",6,85935.235,70697.155,62257.07,89950.961,92765.163,128774.986
"H5","FIN"," Total","Finland","SVN","Slovenia","Import",5,130308.708,133698.605,140880.967,180930.107,182028.79,159400.874
"H5","FIN"," Total","Finland","SWE","Sweden","Export",6,7691324.189,7473356.618,6818134.246,8353450.27,9255261.297,8663537.656
"H5","FIN"," Total","Finland","SWE","Sweden","Import",5,8429378.647,8154876.101,7455056.741,9869990.994,12139116.945,9354939.003
"H5","FIN"," Total","Finland","SWZ","Eswatini","Export",6,227.004,113.571,233.793,406.651,1055.502,581.823
"H5","FIN"," Total","Finland","SWZ","Eswatini","Import",5,142.222,35.246,35.952,80.141,52.825,36.269
"H5","FIN"," Total","Finland","SXM","Saint Maarten (Dutch part)","Export",6,192.938,1163.647,64.999,2365.715,2510.351,41.217
"H5","FIN"," Total","Finland","SXM","Saint Maarten (Dutch part)","Import",5,1.234,2.357,0.592,16.758,2.484,7.975
"H5","FIN"," Total","Finland","SYC","Seychelles","Export",6,356.174,1483.833,1406.006,3118.277,954.609,323.141
"H5","FIN"," Total","Finland","SYC","Seychelles","Import",5,1587.16,2615.115,2551.978,2358.856,1887.663,1645.457
"H5","FIN"," Total","Finland","SYR","Syrian Arab Republic","Export",6,7425.978,10808.632,3346.817,3659.196,4841.702,2949.655
"H5","FIN"," Total","Finland","SYR","Syrian Arab Republic","Import",5,96.941,83.514,103.522,32.534,8.618,44.226
"H5","FIN"," Total","Finland","TCA","Turks and Caicos Isl.","Export",6,4997.275,25.611,15.224,101.484,4.311,7806.117
"H5","FIN"," Total","Finland","TCA","Turks and Caicos Isl.","Import",5,4.053,0.021,1.377,,0.054,0.256
"H5","FIN"," Total","Finland","TCD","Chad","Export",6,203.73,10.608,58.002,4402.942,249.848,198.935
"H5","FIN"," Total","Finland","TCD","Chad","Import",5,,,1.371,3.235,0.058,0.494
"H5","FIN"," Total","Finland","TGO","Togo","Export",6,4918.179,1055.636,2766.972,3841.672,882.833,1780.016
"H5","FIN"," Total","Finland","TGO","Togo","Import",5,5.745,17.116,8.818,11.564,9.498,152.601
"H5","FIN"," Total","Finland","THA","Thailand","Export",6,218024.125,204985.563,192415.074,271424.884,254454.824,347493.483
"H5","FIN"," Total","Finland","THA","Thailand","Import",5,266476.004,285517.448,300139.051,371477.754,506444.971,451006.454
"H5","FIN"," Total","Finland","TJK","Tajikistan","Export",6,904.275,2536.582,1923.808,926.713,1440.398,2303.204
"H5","FIN"," Total","Finland","TJK","Tajikistan","Import",5,8.83,,,3.302,,0.545
"H5","FIN"," Total","Finland","TKL","Tokelau","Import",5,41.587,24.654,14.107,0.069,0.469,0.569
"H5","FIN"," Total","Finland","TKM","Turkmenistan","Export",6,6179.371,8593.142,5110.742,1367.543,2643.79,4945.22
"H5","FIN"," Total","Finland","TKM","Turkmenistan","Import",5,24.728,1.319,0.12,0.035,35.729,0.152
"H5","FIN"," Total","Finland","TMP","East Timor","Export",6,0.448,,0.314,0.277,5.027,103.018
"H5","FIN"," Total","Finland","TMP","East Timor","Import",5,,,0.104,,0.16,0.134
"H5","FIN"," Total","Finland","TON","Tonga","Export",6,,3.386,25.071,23.764,18.858,77.735
"H5","FIN"," Total","Finland","TON","Tonga","Import",5,,0.021,,,0.164,
"H5","FIN"," Total","Finland","TTO","Trinidad and Tobago","Export",6,2121.487,3681.043,1650.795,1161.485,3930.019,2125.534
"H5","FIN"," Total","Finland","TTO","Trinidad and Tobago","Import",5,27899.071,139.515,154.625,159.32,31784.064,97380.823
"H5","FIN"," Total","Finland","TUN","Tunisia","Export",6,55356.082,48703.393,37573.363,64811.918,57154.782,43747.191
"H5","FIN"," Total","Finland","TUN","Tunisia","Import",5,25439.268,14422.467,12565.673,15640.349,14485.641,17564.325
"H5","FIN"," Total","Finland","TUR","Turkey","Export",6,825934.871,754381.108,856610.307,1114689.363,1189482.401,1353311.547
"H5","FIN"," Total","Finland","TUR","Turkey","Import",5,648482.198,633194.767,615808.47,860055.811,999124.42,1037562.834
"H5","FIN"," Total","Finland","TUV","Tuvalu","Export",6,49.343,47.269,51.627,26.73,290.042,55.508
"H5","FIN"," Total","Finland","TUV","Tuvalu","Import",5,,,,0.058,0.06,0.035
"H5","FIN"," Total","Finland","TZA","Tanzania","Export",6,34882.05,31046.673,21161.01,31787.694,71621.995,46302.861
"H5","FIN"," Total","Finland","TZA","Tanzania","Import",5,4954.098,4131.774,4282.776,39104.599,77837.378,51802.259
"H5","FIN"," Total","Finland","UGA","Uganda","Export",6,3762.401,3421.678,2104.574,4513.414,4409.573,3244.489
"H5","FIN"," Total","Finland","UGA","Uganda","Import",5,5205.757,4737.234,4835.964,5442.443,7260.648,8303.476
"H5","FIN"," Total","Finland","UKR","Ukraine","Export",6,253280.59,238308.511,216157.903,279895.369,153226.773,172734.09
"H5","FIN"," Total","Finland","UKR","Ukraine","Import",5,85527.337,76861.652,83748.94,115622.037,84136.71,91597.798
"H5","FIN"," Total","Finland","UMI","United States Minor Outlying I","Export",6,,,12.214,,35.03,
"H5","FIN"," Total","Finland","UMI","United States Minor Outlying I","Import",5,1.544,7.187,4.042,16.832,37.042,26.851
"H5","FIN"," Total","Finland","UNS","Unspecified","Export",6,3183726.632,3026396.541,2413208.049,1732442.576,2292911.462,2526427.297
"H5","FIN"," Total","Finland","UNS","Unspecified","Import",5,2943952.387,1926889.558,1795423.745,2997692.692,3671444.88,2331082.917
"H5","FIN"," Total","Finland","URY","Uruguay","Export",6,53622.857,49318.16,48249.899,334869.194,111128.732,79104.211
"H5","FIN"," Total","Finland","URY","Uruguay","Import",5,32839.824,31294.871,15432.182,22418.66,37206.628,10130.538
"H5","FIN"," Total","Finland","USA","United States","Export",6,4859967.362,5199637.254,5433558.711,5408125.641,8062589.033,9043682.611
"H5","FIN"," Total","Finland","USA","United States","Import",5,2485545.072,2483111.185,2331490.941,2743901.749,4350253.458,4447189.608
"H5","FIN"," Total","Finland","UZB","Uzbekistan","Export",6,38551.11,48167.686,45420.873,60289.188,51051.732,98056.472
"H5","FIN"," Total","Finland","UZB","Uzbekistan","Import",5,45.251,345.938,114.22,3522.443,4579.964,5207.357
"H5","FIN"," Total","Finland","VAT","Holy See","Export",6,48.547,114.435,54.54,45.738,13.934,11.469
"H5","FIN"," Total","Finland","VAT","Holy See","Import",5,0.098,,0.298,0.583,1.235,2.46
"H5","FIN"," Total","Finland","VCT","St. Vincent and the Grenadines","Export",6,40.779,11.642,13.89,6067.816,,19.158
"H5","FIN"," Total","Finland","VCT","St. Vincent and the Grenadines","Import",5,0.268,,,3.223,1.476,0.03
"H5","FIN"," Total","Finland","VEN","Venezuela","Export",6,5701.059,1509.093,888.759,1461.186,1308.784,1156.641
"H5","FIN"," Total","Finland","VEN","Venezuela","Import",5,113.918,69.037,30.18,51.853,108.34,141.595
"H5","FIN"," Total","Finland","VGB","British Virgin Islands","Export",6,5746.997,28373.382,15.439,102805.897,1414.172,3188.745
"H5","FIN"," Total","Finland","VGB","British Virgin Islands","Import",5,9.533,10.107,3.896,3.905,15.607,5.236
"H5","FIN"," Total","Finland","VNM","Vietnam","Export",6,126427.387,118073.904,111827.254,258279.278,439637.35,247767.189
"H5","FIN"," Total","Finland","VNM","Vietnam","Import",5,355772.273,357992.562,427066.872,643333.221,687233.024,585485.207
"H5","FIN"," Total","Finland","VUT","Vanuatu","Export",6,1.703,5.257,6.166,8.066,,49.377
"H5","FIN"," Total","Finland","VUT","Vanuatu","Import",5,,0.064,0.57,,0.031,
"H5","FIN"," Total","Finland","WLF","Wallis and Futura Isl.","Import",5,0.008,0.026,,2.194,,0.345
"H5","FIN"," Total","Finland","WSM","Samoa","Export",6,6.265,544.751,46.712,0.17,7.708,
"H5","FIN"," Total","Finland","WSM","Samoa","Import",5,,48.258,73.708,91.358,,13.129
"H5","FIN"," Total","Finland","YEM","Yemen","Export",6,2378.509,18090.8,12568.829,3225.694,4803.64,4061.211
"H5","FIN"," Total","Finland","YEM","Yemen","Import",5,0.81,,0.25,7.897,17.076,27.794
"H5","FIN"," Total","Finland","ZAF","South Africa","Export",6,321808.324,343488.532,321241.746,430787.815,485570.889,442513.972
"H5","FIN"," Total","Finland","ZAF","South Africa","Import",5,142729.983,167050.148,197438.162,223574.285,292922.512,219053.73
"H5","FIN"," Total","Finland","ZAR","Congo, Dem. Rep.","Export",6,13833.931,17692.594,8444.186,16125.446,43664.898,82513.881
"H5","FIN"," Total","Finland","ZAR","Congo, Dem. Rep.","Import",5,63.038,45.218,243.186,276.657,1045.535,164.167
"H5","FIN"," Total","Finland","ZMB","Zambia","Export",6,27542.534,21573.539,14705.18,12941.114,10484.618,8912.095
"H5","FIN"," Total","Finland","ZMB","Zambia","Import",5,874.423,451.975,508.125,1796.799,2448.938,272.125
"H5","FIN"," Total","Finland","ZWE","Zimbabwe","Export",6,4790.291,7558.228,1972.237,11431.204,2757.862,2005.187
"H5","FIN"," Total","Finland","ZWE","Zimbabwe","Import",5,456.41,443.798,345.326,6532.077,1771.806,328.793
"H5","FJI"," Total","Fiji","AFG","Afghanistan","Export",6,,,6.279,,,
"H5","FJI"," Total","Fiji","AFG","Afghanistan","Import",5,72.928,6.205,,,,
"H5","FJI"," Total","Fiji","AGO","Angola","Export",6,,,1.383,,,
"H5","FJI"," Total","Fiji","AGO","Angola","Import",5,,,,,13.123,46.766
"H5","FJI"," Total","Fiji","AIA","Anguila","Export",6,,0.301,,,,
"H5","FJI"," Total","Fiji","AIA","Anguila","Import",5,34.848,1.663,0.988,295.123,7.702,6.157
"H5","FJI"," Total","Fiji","AND","Andorra","Import",5,11.611,,,172.402,,
"H5","FJI"," Total","Fiji","ARE","United Arab Emirates","Export",6,1029.62,1246.287,763.563,1339.153,1282.495,799.316
"H5","FJI"," Total","Fiji","ARE","United Arab Emirates","Import",5,11717.802,9304.678,24002.731,8408.414,12179.928,9978.334
"H5","FJI"," Total","Fiji","ARG","Argentina","Export",6,7.53,7.954,,,0,0
"H5","FJI"," Total","Fiji","ARG","Argentina","Import",5,319.079,212.888,0.189,1114.108,50.949,74.493
"H5","FJI"," Total","Fiji","ARM","Armenia","Export",6,,,,,11.807,
"H5","FJI"," Total","Fiji","ARM","Armenia","Import",5,,19.077,,,,42.778
"H5","FJI"," Total","Fiji","ASM","American Samoa","Export",6,12520.325,8591.919,10145.185,10243.701,12047.211,9194.248
"H5","FJI"," Total","Fiji","ASM","American Samoa","Import",5,27.223,21.946,1127.134,1.88,63.922,201.577
"H5","FJI"," Total","Fiji","ATF","Fr. So. Ant. Tr","Export",6,18.954,,29.294,,,
"H5","FJI"," Total","Fiji","ATG","Antigua and Barbuda","Export",6,,4.397,,,,
"H5","FJI"," Total","Fiji","ATG","Antigua and Barbuda","Import",5,0.221,,,,0.535,
"H5","FJI"," Total","Fiji","AUS","Australia","Export",6,111889.466,107307.488,114820.407,114208.015,101673.662,94885.41
"H5","FJI"," Total","Fiji","AUS","Australia","Import",5,429540.23,395171.967,308859.539,357574.073,466697.059,478699.287
"H5","FJI"," Total","Fiji","AUT","Austria","Export",6,17.638,8.066,6.546,0,1.46,0.089
"H5","FJI"," Total","Fiji","AUT","Austria","Import",5,1966.507,142.855,3295.62,4703.612,5664.428,1934.073
"H5","FJI"," Total","Fiji","AZE","Azerbaijan","Export",6,7.548,,0.984,0,,
"H5","FJI"," Total","Fiji","AZE","Azerbaijan","Import",5,,2.232,,,,
"H5","FJI"," Total","Fiji","BEL","Belgium","Export",6,97.821,60.975,428.339,798.072,316.408,569.214
"H5","FJI"," Total","Fiji","BEL","Belgium","Import",5,3459.349,2398.767,1772.466,6276.768,4386.003,4474.143
"H5","FJI"," Total","Fiji","BEN","Benin","Export",6,,,0,0,0,
"H5","FJI"," Total","Fiji","BGD","Bangladesh","Export",6,471.632,817.59,648.672,1790.302,1034.17,576.96
"H5","FJI"," Total","Fiji","BGD","Bangladesh","Import",5,1708.63,2635.9,1950.415,2356.441,2663.814,2228.374
"H5","FJI"," Total","Fiji","BGR","Bulgaria","Export",6,9253.327,0.009,,,0,96.898
"H5","FJI"," Total","Fiji","BGR","Bulgaria","Import",5,212.355,92.323,184.557,101.409,190.034,86.737
"H5","FJI"," Total","Fiji","BHR","Bahrain","Export",6,61.956,93.301,45.609,108.351,122.651,123.596
"H5","FJI"," Total","Fiji","BHR","Bahrain","Import",5,120.769,129.315,177.533,90.429,75.277,74.024
"H5","FJI"," Total","Fiji","BHS","Bahamas, The","Import",5,3.059,,,,,
"H5","FJI"," Total","Fiji","BIH","Bosnia and Herzegovina","Export",6,,,,,0,
"H5","FJI"," Total","Fiji","BIH","Bosnia and Herzegovina","Import",5,,1.227,,3.774,0.013,
"H5","FJI"," Total","Fiji","BLR","Belarus","Import",5,672.87,778.491,378.803,383.087,,
"H5","FJI"," Total","Fiji","BLZ","Belize","Export",6,4.551,,,,,
"H5","FJI"," Total","Fiji","BLZ","Belize","Import",5,3.501,2.32,1.174,1.904,47.984,80.413
"H5","FJI"," Total","Fiji","BMU","Bermuda","Export",6,,3.24,,,,
"H5","FJI"," Total","Fiji","BOL","Bolivia","Import",5,1.175,7.118,6.501,5.315,6.292,2.448
"H5","FJI"," Total","Fiji","BRA","Brazil","Export",6,0.479,,0.779,,,
"H5","FJI"," Total","Fiji","BRA","Brazil","Import",5,1253.322,1493.474,670.271,589.488,1776.951,1447.505
"H5","FJI"," Total","Fiji","BRB","Barbados","Import",5,1.386,4.857,,2.017,53.621,26.639
"H5","FJI"," Total","Fiji","BRN","Brunei","Export",6,4.791,,,,0,
"H5","FJI"," Total","Fiji","BRN","Brunei","Import",5,3.938,6.157,8.27,31.456,1.664,
"H5","FJI"," Total","Fiji","BTN","Bhutan","Export",6,,,,,0,
"H5","FJI"," Total","Fiji","BTN","Bhutan","Import",5,,16.147,,,,
"H5","FJI"," Total","Fiji","BUN","Bunkers","Export",6,0,0.278,0,0,0,0
"H5","FJI"," Total","Fiji","BUN","Bunkers","Import",5,5.534,23.455,45.745,0.271,16.115,16.348
"H5","FJI"," Total","Fiji","BWA","Botswana","Export",6,,5.319,,,,
"H5","FJI"," Total","Fiji","CAF","Central African Republic","Import",5,,,0.11,,,
"H5","FJI"," Total","Fiji","CAN","Canada","Export",6,4154.4,4536.301,3320.495,5929.415,5032.59,5152.736
"H5","FJI"," Total","Fiji","CAN","Canada","Import",5,24057.172,26510.74,3753.337,3141.566,10087.386,20447.149
"H5","FJI"," Total","Fiji","CCK","Cocos (Keeling) Islands","Import",5,211.251,37.628,0.008,,0.001,
"H5","FJI"," Total","Fiji","CHE","Switzerland","Export",6,28.038,14.392,10.458,8.564,7.131,6.374
"H5","FJI"," Total","Fiji","CHE","Switzerland","Import",5,7124.091,3677.814,3694.333,1938.897,839.191,4570.675
"H5","FJI"," Total","Fiji","CHL","Chile","Export",6,13.066,8.975,0.736,0,0,0
"H5","FJI"," Total","Fiji","CHL","Chile","Import",5,986.755,1015.458,417.982,411.46,708.519,779.124
"H5","FJI"," Total","Fiji","CHN","China","Export",6,23619.186,7049.56,18358.377,37050.792,16535.927,19814.61
"H5","FJI"," Total","Fiji","CHN","China","Import",5,445532.603,348381.663,282024.609,318191.221,469209.867,466073.451
"H5","FJI"," Total","Fiji","CIV","Cote d'Ivoire","Export",6,,,,,,0
"H5","FJI"," Total","Fiji","CIV","Cote d'Ivoire","Import",5,,46.223,1.298,0.499,26.257,136.04
"H5","FJI"," Total","Fiji","CMR","Cameroon","Import",5,8.073,4.632,0.76,2.083,,20.423
"H5","FJI"," Total","Fiji","COG","Congo, Rep.","Import",5,,118.447,265.503,,8.252,
"H5","FJI"," Total","Fiji","COK","Cook Islands","Export",6,2019.639,2572.064,1533.977,1383.979,1465.398,1767.305
"H5","FJI"," Total","Fiji","COK","Cook Islands","Import",5,6.395,18.801,8.169,4.196,22.908,53.282
"H5","FJI"," Total","Fiji","COL","Colombia","Export",6,2.722,43.483,,,15.356,
"H5","FJI"," Total","Fiji","COL","Colombia","Import",5,164.901,212.825,219.457,166.513,278.001,377.51
"H5","FJI"," Total","Fiji","CPV","Cape Verde","Import",5,,,,15.913,,
"H5","FJI"," Total","Fiji","CRI","Costa Rica","Export",6,,,,,,16.471
"H5","FJI"," Total","Fiji","CRI","Costa Rica","Import",5,4.662,50.696,27.855,17.87,26.809,41.821
"H5","FJI"," Total","Fiji","CUB","Cuba","Import",5,0.281,,,,0.274,
"H5","FJI"," Total","Fiji","CUW","Curaçao","Export",6,6.42,0,,,,
"H5","FJI"," Total","Fiji","CUW","Curaçao","Import",5,16.877,9.878,952.85,66.149,109.844,10.068
"H5","FJI"," Total","Fiji","CXR","Christmas Island","Export",6,296.82,430.739,227.769,96.867,53.609,165.983
"H5","FJI"," Total","Fiji","CXR","Christmas Island","Import",5,3.024,,,,0.524,
"H5","FJI"," Total","Fiji","CYM","Cayman Islands","Export",6,,,,,27.158,
"H5","FJI"," Total","Fiji","CYM","Cayman Islands","Import",5,26.807,0.08,,,,
"H5","FJI"," Total","Fiji","CYP","Cyprus","Export",6,,,0,0,0,1.943
"H5","FJI"," Total","Fiji","CYP","Cyprus","Import",5,82.79,135.415,28.308,51.062,87.589,176.697
"H5","FJI"," Total","Fiji","CZE","Czech Republic","Export",6,90.033,28.815,0,,114.085,7.403
"H5","FJI"," Total","Fiji","CZE","Czech Republic","Import",5,155.081,65.568,68.821,77.098,210.033,106.988
"H5","FJI"," Total","Fiji","DEU","Germany","Export",6,1001.612,834.319,833.295,576.748,697.767,616.369
"H5","FJI"," Total","Fiji","DEU","Germany","Import",5,9409.304,9957.24,5998.18,7967.114,12638.802,38854.915
"H5","FJI"," Total","Fiji","DJI","Djibouti","Export",6,,,,2.392,,
"H5","FJI"," Total","Fiji","DMA","Dominica","Export",6,143.731,62.409,,,,19.971
"H5","FJI"," Total","Fiji","DMA","Dominica","Import",5,,,,,2.607,
"H5","FJI"," Total","Fiji","DNK","Denmark","Export",6,64,11.792,8.991,0.58,,5.955
"H5","FJI"," Total","Fiji","DNK","Denmark","Import",5,6112.783,2347.613,2811.745,6349.508,6636.802,4799.419
"H5","FJI"," Total","Fiji","DOM","Dominican Republic","Export",6,964.517,1458.287,1120.104,3664.726,4025.775,971.425
"H5","FJI"," Total","Fiji","DOM","Dominican Republic","Import",5,,1.175,11.414,16.056,4.432,9.922
"H5","FJI"," Total","Fiji","DZA","Algeria","Export",6,,,0.692,,,0
"H5","FJI"," Total","Fiji","ECU","Ecuador","Import",5,,,,653.294,,0.484
"H5","FJI"," Total","Fiji","EGY","Egypt, Arab Rep.","Export",6,,,,0,0,
"H5","FJI"," Total","Fiji","EGY","Egypt, Arab Rep.","Import",5,305.811,255.1,290.655,435.764,1039.783,653.473
"H5","FJI"," Total","Fiji","ESP","Spain","Export",6,2809.833,12440.155,10270.981,789.072,1529.469,1335.714
"H5","FJI"," Total","Fiji","ESP","Spain","Import",5,1494.266,1052.494,2121.476,2640.556,2732.972,2497.715
"H5","FJI"," Total","Fiji","EST","Estonia","Export",6,0,,0.461,,,
"H5","FJI"," Total","Fiji","EST","Estonia","Import",5,0.615,10.667,42.224,21.178,21.472,41.72
"H5","FJI"," Total","Fiji","ETH","Ethiopia(excludes Eritrea)","Import",5,,2.119,,1.962,,
"H5","FJI"," Total","Fiji","FIN","Finland","Export",6,0.048,0.349,0,,61.559,166.659
"H5","FJI"," Total","Fiji","FIN","Finland","Import",5,1217.192,5721.304,293.566,89.174,210.034,649.836
"H5","FJI"," Total","Fiji","FJI","Fiji","Import",5,0,0,0,0,0,0
"H5","FJI"," Total","Fiji","FLK","Falkland Island","Import",5,,,,152.446,,
"H5","FJI"," Total","Fiji","FRA","France","Export",6,2793.295,3901.376,4941.046,2882.574,1984.377,942.751
"H5","FJI"," Total","Fiji","FRA","France","Import",5,11000.239,386309.817,9706.112,17891.508,24215.204,17808.006
"H5","FJI"," Total","Fiji","FSM","Micronesia, Fed. Sts.","Export",6,133.663,136.061,167.37,151.166,328.502,289.578
"H5","FJI"," Total","Fiji","FSM","Micronesia, Fed. Sts.","Import",5,25.754,77.416,0.238,0.368,1644.467,601.489
"H5","FJI"," Total","Fiji","GAB","Gabon","Export",6,26.492,,,,,0.008
"H5","FJI"," Total","Fiji","GAB","Gabon","Import",5,5.495,0.117,22.276,0.055,2.245,37.597
